Dist_Bin_m,Count,Radar_Vel_Mean,Radar_Vel_Std,Track_Vel_Mean,Track_Vel_Std,Score_Mean
-10.0,0,,,18.046767065673794,20.247253009888592,65.59004420026139
30.0,23,35.382349826978604,7.934848487134327,37.18786301677527,6.554515383310982,36.69361719412666
40.0,408,35.053446856667016,15.238431055167888,34.73898763470934,8.996139618317422,45.84503078871825
50.0,632,35.9397143164013,11.636167671929801,34.21949820653165,13.01462935900616,48.10849699917952
60.0,739,37.93784996666347,16.223201353932808,36.572206412972655,12.580722077984555,48.846206199201916
70.0,714,40.79461692401341,22.444729299138512,36.36188403341813,12.623773617285133,50.618614173700585
80.0,641,37.88545149760016,13.692514343488622,20.268737082406176,19.699556368660758,57.31407962902125
90.0,519,37.806997787607884,18.79648232613616,21.977622923642254,23.694134946458334,72.72717857832517
100.0,133,39.18559353154405,14.408001995421172,15.169172826033147,16.92219444252823,64.3077705277054
