Time,Global_ID,Local_ID,Lane_Path,Final_Lane,Unique_Key,Radar_Dist,Radar_Vel,Track_Vel,Score
1771504456.2799819,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.327829,31,3,IN2,IN2,3(IN2),102.69061350357696,35.92839660644531,32.93047270447243,79.28525050425027
1771504456.327829,26,2,IN2,IN2,2(IN2),66.30174903170052,45.625880813598634,45.41960811188265,25.28757504674125
1771504456.327829,22,3,IN3,IN3,3(IN3),88.1967470222405,40.53867530822754,40.246049516762334,52.96123556725215
1771504456.327829,17,1,IN2,IN2,1(IN2),66.4559412873265,45.625880813598634,45.588491165509375,24.702851527843308
1771504456.327829,14,2,OUT1,OUT1,2(OUT1),84.881666874668,9.697486782073975,18.89789658604001,64.8766016935281
1771504456.327829,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504456.327829,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.3803139,31,3,IN2,IN2,3(IN2),102.53642724534075,36.08736877441407,33.560292574467546,78.63369435979622
1771504456.3803139,26,2,IN2,IN2,2(IN2),65.99337216198438,45.78485641479492,45.53938475272525,25.49426642876381
1771504456.3803139,22,3,IN3,IN3,3(IN3),96.52301752562732,38.154048156738284,39.616229646767216,52.17661554503515
1771504456.3803139,17,1,IN2,IN2,1(IN2),65.68498850984903,45.78485641479492,45.65288356608565,24.432710548972143
1771504456.3803139,14,2,OUT1,OUT1,2(OUT1),85.11295473825301,9.617999839782716,18.26807671604489,64.83556679867146
1771504456.3803139,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504456.3803139,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.4369016,31,3,IN2,IN2,3(IN2),101.61128846496383,36.246344375610356,34.23934492737282,78.0932081304028
1771504456.4369016,26,2,IN2,IN2,2(IN2),65.22242234653125,45.78485641479492,45.61988137121459,25.658326973072153
1771504456.4369016,22,3,IN3,IN3,3(IN3),91.43474083545074,38.31302375793457,39.15111257290135,51.33803309839489
1771504456.4369016,17,1,IN2,IN2,1(IN2),-1.0,,45.65288356608565,24.3838451278742
1771504456.4369016,14,2,OUT1,OUT1,2(OUT1),74.78221106333443,19.077024078369142,17.589024363139618,64.84906254556932
1771504456.4369016,5,1,OUT1,OUT1,1(OUT1),95.52077953213967,,0.0,93.75322340117106
1771504456.4369016,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.4801612,31,3,IN2,IN2,3(IN2),100.99452882787268,36.405319976806645,34.758460375370866,77.54191072910226
1771504456.4801612,26,2,IN2,IN2,2(IN2),-1.0,,45.61988137121459,25.607010319126008
1771504456.4801612,22,3,IN3,IN3,3(IN3),90.9721726972521,38.47199935913086,38.92841656633877,50.5304956827608
1771504456.4801612,17,1,IN2,IN2,1(IN2),64.29728101578775,45.78485641479492,45.704771991349645,24.168318348160835
1771504456.4801612,14,2,OUT1,OUT1,2(OUT1),74.78221454748002,19.077024078369142,17.06990891514157,64.8790998680168
1771504456.4801612,5,1,OUT1,OUT1,1(OUT1),95.752071290446,,0.0,93.75322340117106
1771504456.4801612,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.5482776,31,3,IN2,IN2,3(IN2),100.5319556926944,36.405319976806645,35.57585749298561,76.9157949179726
1771504456.5482776,26,2,IN2,IN2,2(IN2),64.14308828579424,45.94383201599121,45.74725123376859,25.795521772702717
1771504456.5482776,22,3,IN3,IN3,3(IN3),90.35541418943477,38.63097496032715,38.830879022599774,49.74416802137742
1771504456.5482776,17,1,IN2,IN2,1(IN2),64.06599160522326,45.86434421539307,45.76160484367036,23.90953968523611
1771504456.5482776,14,2,OUT1,OUT1,2(OUT1),95.90625923873644,,16.652680642254225,64.74934166828076
1771504456.5482776,5,1,OUT1,OUT1,1(OUT1),95.90625939003252,,0.0,93.75322340117106
1771504456.5482776,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.598236,31,3,IN2,IN2,3(IN2),99.6068202052444,36.72327117919922,36.17535910278786,76.28891056367978
1771504456.598236,26,2,IN2,IN2,2(IN2),62.446996090991156,45.94383201599121,45.81726510602512,25.87769509974999
1771504456.598236,22,3,IN3,IN3,3(IN3),80.02467523160594,41.174577713012695,39.43038063240202,48.97752500772166
1771504456.598236,17,1,IN2,IN2,1(IN2),62.44699706895315,45.94383201599121,45.823641886441045,23.656197171015492
1771504456.598236,14,2,OUT1,OUT1,2(OUT1),75.70734995594508,18.441123390197756,17.360737218202445,64.85931778088667
1771504456.598236,5,1,OUT1,OUT1,1(OUT1),95.7520724240216,,0.0,93.75322340117106
1771504456.598236,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.6564493,31,3,IN2,IN2,3(IN2),99.6068202052444,36.72327117919922,36.38755702098381,75.64994539064033
1771504456.6564493,26,2,IN2,IN2,2(IN2),62.446996090991156,45.94383201599121,45.860353323779975,25.889200014710564
1771504456.6564493,22,3,IN3,IN3,3(IN3),80.02467523160594,41.174577713012695,40.1159538891165,48.227169450761586
1771504456.6564493,17,1,IN2,IN2,1(IN2),62.44699852022619,45.94383201599121,45.863728649823365,23.408120812677513
1771504456.6564493,14,2,OUT1,OUT1,2(OUT1),75.70734995594508,18.441123390197756,17.746746195541846,64.85510386160249
1771504456.6564493,5,1,OUT1,OUT1,1(OUT1),95.7520724240216,,0.0,93.75322340117106
1771504456.6564493,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.7078025,31,3,IN2,IN2,3(IN2),98.3732931913686,37.0412223815918,36.602290913733775,74.99310796051122
1771504456.7078025,26,2,IN2,IN2,2(IN2),-1.0,,45.860353323779975,25.837421614681144
1771504456.7078025,22,3,IN3,IN3,3(IN3),78.6369664519929,41.333553314208984,40.51523100392097,47.695687437870696
1771504456.7078025,17,1,IN2,IN2,1(IN2),-1.0,,45.863728649823365,23.36130457105216
1771504456.7078025,14,2,OUT1,OUT1,2(OUT1),82.80009818793978,18.123172187805178,17.87508085588657,64.8549199699679
1771504456.7078025,5,1,OUT1,OUT1,1(OUT1),95.90625888158495,,0.0,93.75322340117106
1771504456.7078025,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.761066,31,3,IN2,IN2,3(IN2),97.91072822065057,37.35917015075684,36.8506881311506,74.38007218223697
1771504456.761066,26,2,IN2,IN2,2(IN2),60.90509815829398,45.94383201599121,45.893556920217456,25.878699152344403
1771504456.761066,22,3,IN3,IN3,3(IN3),82.80009851597764,41.49252548217773,40.83570693869752,47.08476551319518
1771504456.761066,17,1,IN2,IN2,1(IN2),-1.0,,45.863728649823365,23.36130457105216
1771504456.761066,14,2,OUT1,OUT1,2(OUT1),95.75206234170076,,17.87508085588657,64.72521013002796
1771504456.761066,5,1,OUT1,OUT1,1(OUT1),95.752071290446,,0.0,93.75322340117106
1771504456.761066,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.8101375,31,3,IN2,IN2,3(IN2),97.75653866548788,37.51814575195313,37.069641605106526,73.81022455228485
1771504456.8101375,26,2,IN2,IN2,2(IN2),60.28833595635759,45.94383201599121,45.91155782795398,25.89323718303217
1771504456.8101375,22,3,IN3,IN3,3(IN3),86.9632319139214,39.584825134277345,40.425515822445135,46.47467523681861
1771504456.8101375,17,1,IN2,IN2,1(IN2),59.67157438813103,45.94383201599121,45.89966210524453,23.165055933822543
1771504456.8101375,14,2,OUT1,OUT1,2(OUT1),76.78668013708327,17.805222702026366,17.847282380731098,64.81544068083146
1771504456.8101375,5,1,OUT1,OUT1,1(OUT1),95.90625492363422,,0.0,93.75322340117106
1771504456.8101375,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.8619466,31,3,IN2,IN2,3(IN2),97.1397759293677,37.67712135314942,37.26888008640944,73.16510542088308
1771504456.8619466,26,2,IN2,IN2,2(IN2),59.36319463340971,45.94383201599121,45.92257169767133,25.94687817892242
1771504456.8619466,22,3,IN3,IN3,3(IN3),86.34646982029987,39.743800735473634,40.201966746364306,45.822901735839025
1771504456.8619466,17,1,IN2,IN2,1(IN2),59.517385413337415,45.94383201599121,45.91637321686239,22.92694166162857
1771504456.8619466,14,2,OUT1,OUT1,2(OUT1),77.09506150475248,17.646247100830077,17.77528730957575,64.81046548582596
1771504456.8619466,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504456.8619466,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.9165199,31,3,IN2,IN2,3(IN2),96.67720811228453,37.836096954345706,37.45489654921873,72.44228909638665
1771504456.9165199,26,2,IN2,IN2,2(IN2),59.05481427383925,45.94383201599121,45.929670360474724,26.03018164837923
1771504456.9165199,22,3,IN3,IN3,3(IN3),90.66379693436568,39.90277633666992,40.10385576004704,45.13652876841989
1771504456.9165199,17,1,IN2,IN2,1(IN2),59.054816247399295,45.94383201599121,45.92598235165229,22.693627825184976
1771504456.9165199,14,2,OUT1,OUT1,2(OUT1),77.24925275821793,17.48727149963379,17.676990040364103,64.84508008065539
1771504456.9165199,5,1,OUT1,OUT1,1(OUT1),96.06044932266298,,0.0,93.75322340117106
1771504456.9165199,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504456.97213,31,3,IN2,IN2,3(IN2),96.67720955221841,37.995072555541995,37.63203785399458,71.66019975856629
1771504456.97213,26,2,IN2,IN2,2(IN2),58.28386505596191,45.94383201599121,45.93435231471509,26.125920112310197
1771504456.97213,22,3,IN3,IN3,3(IN3),75.7073511329638,41.81047668457031,40.66349355807917,44.49991972999531
1771504456.97213,14,2,OUT1,OUT1,2(OUT1),77.55763135367768,17.3282958984375,17.560558723679076,64.85438506795315
1771504456.97213,5,1,OUT1,OUT1,1(OUT1),95.75207053146762,,0.0,93.75322340117106
1771504456.97213,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.0281584,31,3,IN2,IN2,3(IN2),95.52078081883465,38.154048156738284,37.803218882571244,70.69698732647545
1771504457.0281584,26,2,IN2,IN2,2(IN2),57.512917393528674,45.94383201599121,45.93747239472331,26.251540363905875
1771504457.0281584,22,3,IN3,IN3,3(IN3),75.39897241670374,41.9694522857666,41.09174558287427,43.96574094854368
1771504457.0281584,14,2,OUT1,OUT1,2(OUT1),78.17439025141343,17.16932201385498,17.431210326547845,64.88829164469507
1771504457.0281584,5,1,OUT1,OUT1,1(OUT1),95.75207053146762,,0.0,93.75322340117106
1771504457.0281584,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.0728726,31,3,IN2,IN2,3(IN2),94.5956445082202,124.79552936553955,37.803218882571244,70.5555933518225
1771504457.0728726,26,2,IN2,IN2,2(IN2),57.127440062695115,45.94383201599121,45.93956132801402,26.394190696794862
1771504457.0728726,22,3,IN3,IN3,3(IN3),74.93640062623611,42.12842788696289,41.43169606241717,43.513120424106866
1771504457.0728726,14,2,OUT1,OUT1,2(OUT1),86.9632262965571,8.425685405731201,16.894639777536614,64.91267442375484
1771504457.0728726,5,1,OUT1,OUT1,1(OUT1),95.75207053146762,,0.0,93.75322340117106
1771504457.0728726,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.125883,31,3,IN2,IN2,3(IN2),93.9017887032636,38.47199935913086,38.0661678713086,69.6000919753503
1771504457.125883,26,2,IN2,IN2,2(IN2),56.433585839506954,45.94383201599121,45.940962832756945,26.640041337462037
1771504457.125883,22,3,IN3,IN3,3(IN3),74.0112609494196,42.12842788696289,41.66016944999195,43.14163125457128
1771504457.125883,14,2,OUT1,OUT1,2(OUT1),96.06044592283763,,16.25851421296142,64.78284907490733
1771504457.125883,5,1,OUT1,OUT1,1(OUT1),95.44368817545535,,0.0,93.75322340117106
1771504457.125883,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.194403,31,3,IN2,IN2,3(IN2),93.28502803781764,38.7899471282959,38.32394786645263,68.59540323953577
1771504457.194403,26,2,IN2,IN2,2(IN2),54.58330823987225,45.94383201599121,45.94190401961777,26.876312695094693
1771504457.194403,22,3,IN3,IN3,3(IN3),-1.0,,41.66016944999195,43.05534799206214
1771504457.194403,14,2,OUT1,OUT1,2(OUT1),78.79115594191336,16.374445724487305,15.436276244516595,64.90313139905422
1771504457.194403,5,1,OUT1,OUT1,1(OUT1),96.67720633263139,,0.0,93.75322340117106
1771504457.194403,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.247786,31,3,IN2,IN2,3(IN2),92.66827010080543,38.94892272949219,38.536713226062346,67.7210621228048
1771504457.247786,26,2,IN2,IN2,2(IN2),54.120734048736026,45.94383201599121,45.942536348261605,27.12544559290797
1771504457.247786,22,3,IN3,IN3,3(IN3),72.62354791228735,42.44637908935547,41.969287425576546,42.647987044505996
1771504457.247786,14,2,OUT1,OUT1,2(OUT1),78.86825144928017,16.215470123291016,15.57338719167482,64.85341728796048
1771504457.247786,5,1,OUT1,OUT1,1(OUT1),95.59788087650149,,0.0,93.75322340117106
1771504457.247786,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.2941506,31,3,IN2,IN2,3(IN2),92.66827010080543,38.94892272949219,38.67419666287817,66.8625103553019
1771504457.2941506,26,2,IN2,IN2,2(IN2),54.120734048736026,45.94383201599121,45.942961255108514,27.368353414313628
1771504457.2941506,22,3,IN3,IN3,3(IN3),72.62354791228735,42.44637908935547,42.139207222995516,42.14777357110181
1771504457.2941506,14,2,OUT1,OUT1,2(OUT1),78.86825144928017,16.215470123291016,15.792028283765193,64.76105462091253
1771504457.2941506,5,1,OUT1,OUT1,1(OUT1),95.59788087650149,,0.0,93.75322340117106
1771504457.2941506,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.3442113,31,3,IN2,IN2,3(IN2),91.58893729308585,39.26687393188477,38.870043578249486,66.0803206483383
1771504457.3442113,26,2,IN2,IN2,2(IN2),53.041398989749524,46.1028076171875,45.995379965456976,27.569988693379045
1771504457.3442113,22,3,IN3,IN3,3(IN3),71.39003092051665,42.605354690551756,42.29790150536454,41.71701099720654
1771504457.3442113,14,2,OUT1,OUT1,2(OUT1),79.4079160920169,15.738545036315918,15.774188214869298,64.68487410072957
1771504457.3442113,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504457.3442113,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.4005623,31,3,IN2,IN2,3(IN2),91.12637013249913,39.26687393188477,39.00062425508395,65.38173387149898
1771504457.4005623,26,2,IN2,IN2,2(IN2),52.4246378883091,46.1028076171875,46.030608307096045,27.717623996179192
1771504457.4005623,22,3,IN3,IN3,3(IN3),70.61908270363942,42.605354690551756,42.400445725290325,41.4428425998112
1771504457.4005623,14,2,OUT1,OUT1,2(OUT1),79.2537246991909,15.579569435119629,15.709874411207071,64.57033748471572
1771504457.4005623,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504457.4005623,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.4532566,42,4,IN3,IN3,4(IN3),-1.0,,0.0,79.84
1771504457.4532566,31,3,IN2,IN2,3(IN2),90.6637945236161,39.425849533081056,39.140283130253216,64.64602451042428
1771504457.4532566,26,2,IN2,IN2,2(IN2),-1.0,,46.030608307096045,27.662188748186832
1771504457.4532566,22,3,IN3,IN3,3(IN3),-1.0,,42.400445725290325,41.35995691461158
1771504457.4532566,14,2,OUT1,OUT1,2(OUT1),79.40791741517985,15.42059383392334,15.614681897877011,64.4441470916123
1771504457.4532566,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504457.4532566,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.5102017,42,4,IN3,IN3,4(IN3),83.72523446729532,41.81047668457031,35.19489493068261,77.92141422411507
1771504457.5102017,31,3,IN2,IN2,3(IN2),-1.0,,39.140283130253216,64.51673246140344
1771504457.5102017,26,2,IN2,IN2,2(IN2),50.882739519424476,46.1028076171875,46.05899539423823,27.818839303406037
1771504457.5102017,22,3,IN3,IN3,3(IN3),83.72523230897201,41.81047668457031,42.16727080654445,41.034229033906605
1771504457.5102017,14,2,OUT1,OUT1,2(OUT1),80.02467397483883,15.26161994934082,15.498722843135369,64.33892107210274
1771504457.5102017,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504457.5102017,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.5585363,42,4,IN3,IN3,4(IN3),83.2626668949238,41.9694522857666,35.774910113177725,76.38895347917351
1771504457.5585363,31,3,IN2,IN2,3(IN2),-1.0,,39.140283130253216,64.51673246140344
1771504457.5585363,26,2,IN2,IN2,2(IN2),50.42016872761753,46.26178321838379,46.13121995217243,28.003064855278886
1771504457.5585363,22,3,IN3,IN3,3(IN3),78.63696530875669,41.9694522857666,42.09664775340252,40.60386806010055
1771504457.5585363,14,2,OUT1,OUT1,2(OUT1),-1.0,,15.498722843135369,64.21024322995854
1771504457.5585363,5,1,OUT1,OUT1,1(OUT1),95.90625543208182,,0.0,93.75322340117106
1771504457.5585363,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.607968,42,4,IN3,IN3,4(IN3),-1.0,,36.36809172328515,76.23617557221516
1771504457.607968,31,3,IN2,IN2,3(IN2),88.8135118637548,39.90277633666992,39.48114481797044,63.709998973319216
1771504457.607968,26,2,IN2,IN2,2(IN2),-1.0,,46.13121995217243,27.94705872556833
1771504457.607968,22,3,IN3,IN3,3(IN3),77.86600753302496,42.12842788696289,42.10747868553067,40.188545779585844
1771504457.607968,14,2,OUT1,OUT1,2(OUT1),80.02467734454137,14.784693145751953,15.217848400277818,64.23023739304882
1771504457.607968,5,1,OUT1,OUT1,1(OUT1),95.75206792641109,,0.0,93.75322340117106
1771504457.607968,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.6610916,42,4,IN3,IN3,4(IN3),81.87495501599086,42.28740348815918,37.00557341273827,75.25244140490089
1771504457.6610916,31,3,IN2,IN2,3(IN2),88.0425633199382,40.22072410583496,39.760510754141926,62.87344240172271
1771504457.6610916,26,2,IN2,IN2,2(IN2),-1.0,,46.13121995217243,27.94705872556833
1771504457.6610916,22,3,IN3,IN3,3(IN3),77.40343973991197,42.28740348815918,42.1675182189874,39.73681049549152
1771504457.6610916,14,2,OUT1,OUT1,2(OUT1),80.64143348182371,14.625717544555664,15.006909843299272,64.14652542113537
1771504457.6610916,5,1,OUT1,OUT1,1(OUT1),95.75206792641109,,0.0,93.75322340117106
1771504457.6610916,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.7151568,42,4,IN3,IN3,4(IN3),80.9498177693432,42.44637908935547,37.65435614284081,74.22648744316636
1771504457.7151568,31,3,IN2,IN2,3(IN2),87.8883699692809,40.37969970703125,39.977037067788146,62.13027316441
1771504457.7151568,26,2,IN2,IN2,2(IN2),-1.0,,46.13121995217243,27.94705872556833
1771504457.7151568,22,3,IN3,IN3,3(IN3),81.2581953709426,42.44637908935547,42.2596867848781,39.25779467108128
1771504457.7151568,14,2,OUT1,OUT1,2(OUT1),80.94981806710908,14.466743659973146,14.822998257062368,64.05632149025399
1771504457.7151568,5,1,OUT1,OUT1,1(OUT1),95.75206958519063,,0.0,93.75322340117106
1771504457.7151568,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.7642198,42,4,IN3,IN3,4(IN3),-1.0,,38.24311175044579,74.07803446828002
1771504457.7642198,31,3,IN2,IN2,3(IN2),87.42579783969468,40.53867530822754,40.166653925382924,61.42883601012054
1771504457.7642198,26,2,IN2,IN2,2(IN2),48.261508327761554,46.57973442077637,46.3550455880692,27.971663083562117
1771504457.7642198,22,3,IN3,IN3,3(IN3),80.48724532961226,42.44637908935547,42.32112579381042,38.74073519840867
1771504457.7642198,14,2,OUT1,OUT1,2(OUT1),81.87495963918028,14.307768058776857,14.651146754631878,63.97956604378083
1771504457.7642198,5,1,OUT1,OUT1,1(OUT1),95.75206871657993,,0.0,93.75322340117106
1771504457.7642198,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.818237,42,4,IN3,IN3,4(IN3),-1.0,,38.89131941493554,74.07803446828002
1771504457.818237,31,3,IN2,IN2,3(IN2),86.5006474602784,40.69765090942383,40.343088898394335,60.744718020845006
1771504457.818237,26,2,IN2,IN2,2(IN2),47.18217850286549,46.57973442077637,46.44430119308484,27.99771884974324
1771504457.818237,22,3,IN3,IN3,3(IN3),75.39896930569962,42.605354690551756,42.414480768580056,38.266612768174454
1771504457.818237,14,2,OUT1,OUT1,2(OUT1),-1.0,,14.651146754631878,63.85160691169327
1771504457.818237,5,1,OUT1,OUT1,1(OUT1),95.44368963672775,,0.0,93.75322340117106
1771504457.818237,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.873466,42,4,IN3,IN3,4(IN3),79.09953784861067,42.76432685852051,39.55406679805321,73.20759541338772
1771504457.873466,31,3,IN2,IN2,3(IN2),86.03809157759773,40.85662651062012,40.51249493921986,60.16021612592026
1771504457.873466,26,2,IN2,IN2,2(IN2),47.02798988241269,46.57973442077637,46.49276443207653,28.0197703290188
1771504457.873466,22,3,IN3,IN3,3(IN3),79.71629556484334,42.76432685852051,42.529286316208726,37.791593841483206
1771504457.873466,14,2,OUT1,OUT1,2(OUT1),81.18110457267115,13.989817714691162,14.389764362968483,63.93255603930062
1771504457.873466,5,1,OUT1,OUT1,1(OUT1),-1.0,,0.0,93.75322340117106
1771504457.873466,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.9320016,42,4,IN3,IN3,4(IN3),-1.0,,40.256493708453604,73.06118022256095
1771504457.9320016,41,5,IN3,IN3,5(IN3),79.09953272918182,42.9233024597168,42.9233024597168,20.64419913003944
1771504457.9320016,31,3,IN2,IN2,3(IN2),85.5755117163017,41.015602111816406,40.67791920713073,59.505581627430416
1771504457.9320016,26,2,IN2,IN2,2(IN2),-1.0,,46.49276443207653,27.963730788360763
1771504457.9320016,22,3,IN3,IN3,3(IN3),79.09953415781018,42.9233024597168,42.6585351617987,37.31100103291272
1771504457.9320016,14,2,OUT1,OUT1,2(OUT1),-1.0,,14.389764362968483,63.80469092722202
1771504457.9320016,5,1,OUT1,OUT1,1(OUT1),95.59787916656023,,0.0,93.75322340117106
1771504457.9320016,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504457.9894571,42,4,IN3,IN3,4(IN3),-1.0,,40.945960184894034,73.06118022256095
1771504457.9894571,41,5,IN3,IN3,5(IN3),-1.0,,42.9233024597168,20.60291073177936
1771504457.9894571,31,3,IN2,IN2,3(IN2),-1.0,,40.67791920713073,59.386570464175556
1771504457.9894571,26,2,IN2,IN2,2(IN2),45.486088796861814,46.57973442077637,46.527899883306034,27.979290992135176
1771504457.9894571,22,3,IN3,IN3,3(IN3),64.29728097825156,43.24125366210938,42.849649481667406,36.96953602345869
1771504457.9894571,14,2,OUT1,OUT1,2(OUT1),-1.0,,14.389764362968483,63.80469092722202
1771504457.9894571,5,1,OUT1,OUT1,1(OUT1),96.52301438863651,,0.0,93.75322340117106
1771504457.9894571,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504458.0489047,42,4,IN3,IN3,4(IN3),-1.0,,41.659330508075186,73.06118022256095
1771504458.0489047,41,5,IN3,IN3,5(IN3),77.09506092152468,43.08227806091309,43.00859850576614,20.604601666357745
1771504458.0489047,31,3,IN2,IN2,3(IN2),83.87942870866499,41.49252548217773,40.99846695914284,58.87944219417569
1771504458.0489047,26,2,IN2,IN2,2(IN2),44.17546929354566,46.57973442077637,46.54659203003096,28.038387075822953
1771504458.0489047,22,3,IN3,IN3,3(IN3),77.0950623303827,43.08227806091309,42.925938522161424,36.62282651531876
1771504458.0489047,14,2,OUT1,OUT1,2(OUT1),82.10623649270889,13.194941425323487,13.832099436182853,63.87058979296072
1771504458.0489047,5,1,OUT1,OUT1,1(OUT1),95.59787578171385,,0.0,93.75322340117106
1771504458.0489047,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504458.10203,42,4,IN3,IN3,4(IN3),-1.0,,41.86107340913386,73.06118022256095
1771504458.10203,41,5,IN3,IN3,5(IN3),-1.0,,43.00859850576614,20.56339246302503
1771504458.10203,31,3,IN2,IN2,3(IN2),83.41685902444755,41.49252548217773,41.1744962245816,58.21250580475125
1771504458.10203,26,2,IN2,IN2,2(IN2),43.481612971957425,46.57973442077637,46.55793898923924,28.084474942282235
1771504458.10203,22,3,IN3,IN3,3(IN3),71.54422018155013,43.24125366210938,43.02934028581269,36.3152193409572
1771504458.10203,14,2,OUT1,OUT1,2(OUT1),82.80009890525704,13.035966682434083,13.525372187219059,63.75426741663943
1771504458.10203,5,1,OUT1,OUT1,1(OUT1),96.06044866387883,,0.0,93.75322340117106
1771504458.10203,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504458.1671224,42,4,IN3,IN3,4(IN3),-1.0,,41.86107340913386,73.06118022256095
1771504458.1671224,41,5,IN3,IN3,5(IN3),76.32411276667257,43.24125366210938,43.115936822030164,20.638210171693792
1771504458.1671224,31,3,IN2,IN2,3(IN2),82.80009762457723,41.65150108337402,41.33691474182604,57.5241210683746
1771504458.1671224,26,2,IN2,IN2,2(IN2),-1.0,,46.55793898923924,28.02830599239767
1771504458.1671224,22,3,IN3,IN3,3(IN3),76.32411424091448,43.24125366210938,43.09883220135929,35.97718495564392
1771504458.1671224,14,2,OUT1,OUT1,2(OUT1),82.56880986107608,12.718015480041505,13.240484647805866,63.610946887705246
1771504458.1671224,5,1,OUT1,OUT1,1(OUT1),95.75207071876623,,0.0,93.75322340117106
1771504458.1671224,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504458.2204869,42,4,IN3,IN3,4(IN3),75.63025536751881,43.40022926330567,42.76477072366331,71.67400218965068
1771504458.2204869,41,5,IN3,IN3,5(IN3),75.70735108929792,43.40022926330567,43.22488755059161,20.54653161990854
1771504458.2204869,31,3,IN2,IN2,3(IN2),82.0291476632113,41.81047668457031,41.49487320175963,56.91061158526415
1771504458.2204869,26,2,IN2,IN2,2(IN2),-1.0,,46.55793898923924,28.02830599239767
1771504458.2204869,22,3,IN3,IN3,3(IN3),75.39896985979995,43.40022926330567,43.19766740696081,35.54882957125001
1771504458.2204869,14,2,OUT1,OUT1,2(OUT1),82.64590627613116,12.5590407371521,13.009473608218338,63.45369239363748
1771504458.2204869,5,1,OUT1,OUT1,1(OUT1),95.75207053146762,,0.0,93.75322340117106
1771504458.2204869,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84
1771504458.272043,42,4,IN3,IN3,4(IN3),-1.0,,42.76477072366331,71.53065418527137
1771504458.272043,41,5,IN3,IN3,5(IN3),74.47383704662316,43.40022926330567,43.28660966113672,20.453511730491233
1771504458.272043,31,3,IN2,IN2,3(IN2),80.94981426095752,41.9694522857666,41.65170073634891,56.25566536642679
1771504458.272043,26,2,IN2,IN2,2(IN2),-1.0,,46.55793898923924,28.02830599239767
1771504458.272043,22,3,IN3,IN3,3(IN3),74.4738368623896,43.40022926330567,43.26409199245172,35.12841405485823
1771504458.272043,14,2,OUT1,OUT1,2(OUT1),82.80009807627108,12.400065135955812,12.806607861262995,63.295401343287544
