Time,Global_ID,Local_ID,Lane_Path,Final_Lane,Unique_Key,Radar_Dist,Radar_Vel,Track_Vel,Score,Reproj_Error_px
1771498026.1837146,5,1,OUT1,OUT1,1(OUT1),-1.0,,57.99924944545445,35.17937614474154,
1771498026.1837146,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.2384348,29,2,IN2,IN2,2(IN2),-1.0,,0.0,79.84,
1771498026.2384348,15,1,IN2,IN2,1(IN2),-1.0,,49.5183124994069,60.084321157864736,
1771498026.2384348,14,1,IN3,IN3,1(IN3),51.34531028701637,51.507964324951175,51.511489770499345,23.197220512430686,61.85310745239258
1771498026.2384348,13,2,OUT1,OUT1,2(OUT1),52.42464042665993,25.43603096008301,25.434835077299578,37.74754389371202,88.45237731933594
1771498026.2384348,5,1,OUT1,OUT1,1(OUT1),-1.0,,57.34260748531041,35.17937614474154,
1771498026.2384348,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.3059907,29,2,IN2,IN2,2(IN2),-1.0,,0.0,79.84,
1771498026.3059907,15,1,IN2,IN2,1(IN2),86.731942124305,41.65150108337402,48.14500129351021,58.895556893512804,
1771498026.3059907,14,1,IN3,IN3,1(IN3),49.64921988293586,51.348988723754886,51.458202173572104,22.75878156328656,61.85310745239258
1771498026.3059907,13,2,OUT1,OUT1,2(OUT1),53.04140155852707,25.27705707550049,25.383088583478855,38.5729321005239,88.45237731933594
1771498026.3059907,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,56.53193663264928,35.17937614474154,
1771498026.3059907,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.3444777,29,2,IN2,IN2,2(IN2),-1.0,,0.0,79.84,
1771498026.3444777,15,1,IN2,IN2,1(IN2),86.731942124305,41.65150108337402,47.683157802909626,57.88447200033851,
1771498026.3444777,14,1,IN3,IN3,1(IN3),49.64921988293586,51.348988723754886,51.42238872861616,22.336564760701965,60.44926834106445
1771498026.3444777,13,2,OUT1,OUT1,2(OUT1),53.04140155852707,25.27705707550049,25.348316233112314,39.19374033191452,85.06153106689453
1771498026.3444777,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,56.07009314204869,35.17937614474154,
1771498026.3444777,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.4196014,29,2,IN2,IN2,2(IN2),-1.0,,0.0,79.84,
1771498026.4196014,15,1,IN2,IN2,1(IN2),85.34423822906203,41.73098888397217,46.78167235979439,57.11479538601535,
1771498026.4196014,14,1,IN3,IN3,1(IN3),47.644750053276596,51.1900131225586,51.346187757119,21.92968534200917,61.3293571472168
1771498026.4196014,13,2,OUT1,OUT1,2(OUT1),54.12073141119384,25.27705707550049,25.324948110786778,39.718084864324744,85.25091552734375
1771498026.4196014,5,1,OUT1,OUT1,1(OUT1),-1.0,,55.16860769893346,35.17937614474154,
1771498026.4196014,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.4845233,29,2,IN2,IN2,2(IN2),-1.0,,0.0,79.84,
1771498026.4845233,15,1,IN2,IN2,1(IN2),66.3788438583829,46.50024490356446,46.00261008867623,56.441194158832126,61.602230072021484
1771498026.4845233,14,1,IN3,IN3,1(IN3),46.56541912487839,51.348988723754886,51.347106254470795,21.53732173633678,61.80209732055664
1771498026.4845233,13,2,OUT1,OUT1,2(OUT1),53.96654154233295,25.27705707550049,25.309243392773812,40.165317088923686,83.35768127441406
1771498026.4845233,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,54.38954542781529,35.17937614474154,
1771498026.4845233,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.5382142,29,2,IN2,IN2,2(IN2),103.15318808482493,39.90277633666992,34.2984538174747,76.18946033100511,
1771498026.5382142,15,1,IN2,IN2,1(IN2),96.83139977941367,39.90277633666992,45.35831916460396,55.82302826317821,
1771498026.5382142,14,1,IN3,IN3,1(IN3),46.2570392745902,51.1900131225586,51.29559202941802,21.15871002195026,56.6967658996582
1771498026.5382142,13,2,OUT1,OUT1,2(OUT1),54.12073166342304,25.1180814743042,25.246556890485166,40.53953397038278,83.5973892211914
1771498026.5382142,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,53.74525450374303,35.17937614474154,
1771498026.5382142,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.5953808,29,2,IN2,IN2,2(IN2),102.69061687302751,40.06174850463867,34.98445273410068,72.72528269723136,65.60157012939453
1771498026.5953808,15,1,IN2,IN2,1(IN2),96.5230149144583,40.06174850463867,44.672320247977986,55.1107309562852,
1771498026.5953808,14,1,IN3,IN3,1(IN3),46.10284852998715,51.1900131225586,51.260970429462766,20.793138956922196,58.65556335449219
1771498026.5953808,13,2,OUT1,OUT1,2(OUT1),54.89168541011412,25.1180814743042,25.204426913797292,41.032687880143854,82.22667694091797
1771498026.5953808,5,1,OUT1,OUT1,1(OUT1),-1.0,,53.05925558711705,35.17937614474154,
1771498026.5953808,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.6419883,29,2,IN2,IN2,2(IN2),-1.0,,35.543742666351655,72.5798321318369,65.66362762451172
1771498026.6419883,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.6419883,15,1,IN2,IN2,1(IN2),82.80009558819512,42.12842788696289,44.11303031572701,54.47078294174582,
1771498026.6419883,14,1,IN3,IN3,1(IN3),45.79446853895457,51.1900131225586,51.23770199861219,20.43994551511578,58.3223876953125
1771498026.6419883,13,2,OUT1,OUT1,2(OUT1),55.20006561323758,25.1180814743042,25.176112346770168,41.591972813192385,82.42259216308594
1771498026.6419883,5,1,OUT1,OUT1,1(OUT1),95.90625774681705,,52.499965654866074,35.17937614474154,
1771498026.6419883,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.697285,29,2,IN2,IN2,2(IN2),-1.0,,36.20730257998691,72.5798321318369,
1771498026.697285,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.697285,15,1,IN2,IN2,1(IN2),82.80009062590229,42.12842788696289,43.449470402091755,53.92965972874054,
1771498026.697285,14,1,IN3,IN3,1(IN3),44.40675575588936,51.1900131225586,51.22206378793019,20.098510868533186,57.797218322753906
1771498026.697285,13,2,OUT1,OUT1,2(OUT1),55.66263541791821,25.1180814743042,25.15708276163761,42.18723646544935,82.42259216308594
1771498026.697285,5,1,OUT1,OUT1,1(OUT1),95.9062603043868,,51.83640574123082,35.17937614474154,
1771498026.697285,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.7589657,29,2,IN2,IN2,2(IN2),-1.0,,36.94747210513339,72.5798321318369,
1771498026.7589657,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.7589657,15,1,IN2,IN2,1(IN2),81.72076632412718,42.28740348815918,42.70930087694527,53.44678060237419,
1771498026.7589657,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,60.003658294677734
1771498026.7589657,13,2,OUT1,OUT1,2(OUT1),56.433585955072935,24.959105873107912,25.092161854584095,42.77173443639969,82.42259216308594
1771498026.7589657,5,1,OUT1,OUT1,1(OUT1),96.52301608051101,,51.096236216084336,35.17937614474154,
1771498026.7589657,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.8141553,29,2,IN2,IN2,2(IN2),-1.0,,37.207997379916335,72.5798321318369,65.61257934570312
1771498026.8141553,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.8141553,15,1,IN2,IN2,1(IN2),81.72076632412718,42.28740348815918,42.1985467258442,52.97555632196098,61.59774398803711
1771498026.8141553,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,
1771498026.8141553,13,2,OUT1,OUT1,2(OUT1),56.433585955072935,24.959105873107912,25.04852992435446,43.317486025783815,79.10326385498047
1771498026.8141553,5,1,OUT1,OUT1,1(OUT1),96.67720484124163,,50.43396090175328,35.17937614474154,
1771498026.8141553,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.8620546,29,2,IN2,IN2,2(IN2),-1.0,,37.207997379916335,72.5798321318369,
1771498026.8620546,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.8620546,15,1,IN2,IN2,1(IN2),89.73865572237307,41.651502799987796,42.0191436833964,52.4830281530211,60.34819030761719
1771498026.8620546,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,
1771498026.8620546,13,2,OUT1,OUT1,2(OUT1),57.358724282026095,24.959105873107912,25.019205848331236,43.841705859352906,80.60689544677734
1771498026.8620546,5,1,OUT1,OUT1,1(OUT1),96.06044519991002,,49.85916994716344,35.17937614474154,
1771498026.8620546,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.9177203,29,2,IN2,IN2,2(IN2),-1.0,,37.207997379916335,72.5798321318369,
1771498026.9177203,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.9177203,15,1,IN2,IN2,1(IN2),79.0995365178328,42.76432685852051,42.263514877567424,52.05505618216539,60.34819030761719
1771498026.9177203,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,
1771498026.9177203,13,2,OUT1,OUT1,2(OUT1),57.35872775209185,24.959105873107912,24.99949777016728,44.2799981121178,80.60689544677734
1771498026.9177203,5,1,OUT1,OUT1,1(OUT1),95.75206295461393,,49.19118117000279,35.17937614474154,
1771498026.9177203,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498026.9715292,29,2,IN2,IN2,2(IN2),-1.0,,37.207997379916335,72.5798321318369,
1771498026.9715292,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498026.9715292,15,1,IN2,IN2,1(IN2),78.94534381811526,42.76432685852051,42.42774482746957,51.63020592130497,60.22604751586914
1771498026.9715292,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,
1771498026.9715292,13,2,OUT1,OUT1,2(OUT1),57.821297314448984,24.800130271911623,24.934120868208844,44.72679862942584,80.73172760009766
1771498026.9715292,5,1,OUT1,OUT1,1(OUT1),-1.0,,48.545474039570664,35.17937614474154,
1771498026.9715292,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.0244184,29,2,IN2,IN2,2(IN2),-1.0,,37.207997379916335,72.5798321318369,
1771498027.0244184,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.0244184,15,1,IN2,IN2,1(IN2),77.86601447257387,42.9233024597168,42.590250157469605,51.16192151284843,
1771498027.0244184,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,
1771498027.0244184,13,2,OUT1,OUT1,2(OUT1),57.66710730979986,24.800130271911623,24.89018246248742,45.17981319867249,
1771498027.0244184,5,1,OUT1,OUT1,1(OUT1),-1.0,,47.91080473567662,35.17937614474154,
1771498027.0244184,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.0725422,29,2,IN2,IN2,2(IN2),97.13977477611235,41.174577713012695,39.82761832117792,69.56122514570143,
1771498027.0725422,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.0725422,15,1,IN2,IN2,1(IN2),84.187807698361,43.08227806091309,42.75159729761291,50.65032282898981,
1771498027.0725422,14,1,IN3,IN3,1(IN3),-1.0,,51.22206378793019,20.058313846796118,
1771498027.0725422,13,2,OUT1,OUT1,2(OUT1),-1.0,,24.89018246248742,45.08945357227515,
1771498027.0725422,5,1,OUT1,OUT1,1(OUT1),95.75206435657401,,47.33331869746861,35.17937614474154,
1771498027.0725422,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.126042,29,2,IN2,IN2,2(IN2),96.67719884390675,41.333553314208984,40.469614704844915,66.66087820821507,
1771498027.126042,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.126042,15,1,IN2,IN2,1(IN2),83.57104900745254,43.24125366210938,42.91216643864737,50.120899924348045,
1771498027.126042,14,1,IN3,IN3,1(IN3),77.24925623019683,43.24125366210938,46.301472284057894,19.767984560548527,
1771498027.126042,13,2,OUT1,OUT1,2(OUT1),58.90062723441863,24.6411563873291,24.792271635044056,45.683299976132375,
1771498027.126042,5,1,OUT1,OUT1,1(OUT1),-1.0,,46.69132231380162,35.17937614474154,
1771498027.126042,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.1811228,29,2,IN2,IN2,2(IN2),95.75207209605537,41.49252548217773,40.880226041261984,64.26413929066408,
1771498027.1811228,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.1811228,15,1,IN2,IN2,1(IN2),76.63249377377825,43.24125366210938,43.020081314110655,49.56443415348917,61.13020324707031
1771498027.1811228,14,1,IN3,IN3,1(IN3),-1.0,,46.301472284057894,19.72844859142743,
1771498027.1811228,13,2,OUT1,OUT1,2(OUT1),58.74643818393853,24.6411563873291,24.738450798828737,46.16815708461138,
1771498027.1811228,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,46.03035162593541,35.17937614474154,
1771498027.1811228,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.2402701,29,2,IN2,IN2,2(IN2),95.75206863542036,41.65150108337402,41.15039430546382,62.12775794195008,
1771498027.2402701,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.2402701,15,1,IN2,IN2,1(IN2),82.64590706741171,43.40022926330567,43.14474006448973,48.93595044019125,61.075374603271484
1771498027.2402701,14,1,IN3,IN3,1(IN3),-1.0,,46.301472284057894,19.72844859142743,
1771498027.2402701,13,2,OUT1,OUT1,2(OUT1),59.20901027728863,24.482180786132812,24.651206764267844,46.51752233989803,79.54147338867188
1771498027.2402701,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,45.320583330647324,35.17937614474154,
1771498027.2402701,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.291861,29,2,IN2,IN2,2(IN2),88.35093726469722,41.65150108337402,41.31970553652012,60.07585823337733,
1771498027.291861,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.291861,15,1,IN2,IN2,1(IN2),81.8749576587198,43.55920486450196,43.28065202913073,48.21675524108655,61.075374603271484
1771498027.291861,14,1,IN3,IN3,1(IN3),74.9363953785448,43.55920486450196,44.86719353476402,19.448038781590242,
1771498027.291861,13,2,OUT1,OUT1,2(OUT1),59.36319767403606,24.323205184936523,24.54180908126401,46.923843453630035,79.9682388305664
1771498027.291861,5,1,OUT1,OUT1,1(OUT1),95.75206805537277,,44.70149229671178,35.17937614474154,
1771498027.291861,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.336223,29,2,IN2,IN2,2(IN2),94.36435864476762,41.81047668457031,41.48283165885318,58.109308544718814,
1771498027.336223,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.336223,15,1,IN2,IN2,1(IN2),75.09059403305804,43.71818046569825,43.42412704679979,47.49771255120968,61.075374603271484
1771498027.336223,14,1,IN3,IN3,1(IN3),74.4738317792182,43.71818046569825,44.400886896404536,19.138247057845923,
1771498027.336223,13,2,OUT1,OUT1,2(OUT1),60.596718427812554,24.323205184936523,24.469572650902666,47.2548021718475,79.9682388305664
1771498027.336223,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,44.16915033961949,35.17937614474154,
1771498027.336223,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.3909981,29,2,IN2,IN2,2(IN2),93.59340581280675,41.9694522857666,41.6433837042654,56.17363651377403,63.63492965698242
1771498027.3909981,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.3909981,15,1,IN2,IN2,1(IN2),87.42580626461016,41.9694522857666,42.94710781367567,46.7371410672583,59.849605560302734
1771498027.3909981,14,1,IN3,IN3,1(IN3),-1.0,,44.400886896404536,19.09997056373023,
1771498027.3909981,13,2,OUT1,OUT1,2(OUT1),60.442528785288324,24.323205184936523,24.421409094665094,47.51352674369257,78.96430206298828
1771498027.3909981,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,43.51184748317418,35.17937614474154,
1771498027.3909981,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.443591,29,2,IN2,IN2,2(IN2),93.1308373157455,41.9694522857666,41.75060442313936,54.476209184389056,62.467437744140625
1771498027.443591,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.443591,15,1,IN2,IN2,1(IN2),86.80904181405297,41.9694522857666,42.626513482322316,45.968829208045115,58.642032623291016
1771498027.443591,13,2,OUT1,OUT1,2(OUT1),60.59671780775159,24.164229583740234,24.336942338778837,47.79413396289044,
1771498027.443591,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,42.880731569783066,35.17937614474154,
1771498027.443591,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.49772,29,2,IN2,IN2,2(IN2),92.82245620696047,41.9694522857666,41.822458976449234,52.907263014213605,62.19528579711914
1771498027.49772,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.49772,15,1,IN2,IN2,1(IN2),92.82245932668705,41.9694522857666,42.411048947671254,45.225280376083106,58.955284118652344
1771498027.49772,13,2,OUT1,OUT1,2(OUT1),61.2134786809635,24.005255699157715,24.228098239701847,48.060507090969516,78.53234100341797
1771498027.49772,5,1,OUT1,OUT1,1(OUT1),-1.0,,42.231184946553086,35.17937614474154,
1771498027.49772,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.5460517,29,2,IN2,IN2,2(IN2),91.82022272385056,42.12842788696289,41.92284935924189,51.531934957082655,62.18373107910156
1771498027.5460517,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.5460517,15,1,IN2,IN2,1(IN2),91.7431254945102,42.12842788696289,42.31837140798597,44.50531497238576,58.49430465698242
1771498027.5460517,13,2,OUT1,OUT1,2(OUT1),61.521859173214295,24.005255699157715,24.155000033508927,48.152037656195674,79.84258270263672
1771498027.5460517,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,41.65120409633336,35.17937614474154,
1771498027.5460517,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.608247,29,2,IN2,IN2,2(IN2),91.35765355974604,42.12842788696289,41.990280160154,50.25894051549478,
1771498027.608247,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.608247,15,1,IN2,IN2,1(IN2),84.80457395826888,42.12842788696289,42.25608483197422,43.80782714835926,59.38986587524414
1771498027.608247,13,2,OUT1,OUT1,2(OUT1),61.984429687451765,23.846280097961426,24.05374951088063,48.180857360945154,77.97334289550781
1771498027.608247,5,1,OUT1,OUT1,1(OUT1),95.75207139853822,,40.90486048366246,35.17937614474154,
1771498027.608247,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.6598413,29,2,IN2,IN2,2(IN2),-1.0,,41.990280160154,50.15842263446379,
1771498027.6598413,25,3,IN3,IN3,3(IN3),-1.0,,0.0,79.84,
1771498027.6598413,15,1,IN2,IN2,1(IN2),71.2358426551887,44.51305503845215,42.87521592023106,43.13177913077273,57.42951965332031
1771498027.6598413,13,2,OUT1,OUT1,2(OUT1),62.138619281513115,23.846280097961426,23.985711385613,48.21412173677782,78.58580780029297
1771498027.6598413,5,1,OUT1,OUT1,1(OUT1),95.44368638098011,,40.285729395405625,35.17937614474154,
1771498027.6598413,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.714646,29,2,IN2,IN2,2(IN2),-1.0,,41.990280160154,50.15842263446379,
1771498027.714646,25,3,IN3,IN3,3(IN3),103.15319112259783,127.81605377197266,0.0,79.84,
1771498027.714646,15,1,IN2,IN2,1(IN2),69.69394288682783,44.67203063964844,43.53287354352207,42.476196062812534,56.856719970703125
1771498027.714646,13,2,OUT1,OUT1,2(OUT1),62.755379025839744,23.528328895568848,23.83572139270255,48.208230547981664,
1771498027.714646,5,1,OUT1,OUT1,1(OUT1),79.33081985048787,11.764164447784424,39.62807177211461,35.17937614474154,
1771498027.714646,3,1,OUT2,OUT2,1(OUT2),-1.0,,0.0,79.84,
1771498027.7755308,29,2,IN2,IN2,2(IN2),-1.0,,41.990280160154,50.15842263446379,
1771498027.7755308,25,3,IN3,IN3,3(IN3),103.15319112259783,127.81605377197266,0.0,79.84,
1771498027.7755308,15,1,IN2,IN2,1(IN2),69.69394288682783,44.67203063964844,43.915072958188,41.9485971220763,
